CustomerID,AcqChannel,Device,MacroRegion,MicroZone,PrimaryGoal,LoyaltyTier,RewardPoints,ProjectedLTV,CustomerReturnRatePct
CUST-2865,Organic,iOS App,West,Zone-1,Muscle Gain,Gold,2697,1286.45,0.0
CUST-2866,Paid Social,Desktop,North,Zone-6,Weight Loss,Bronze,1271,1059.47,14.0
CUST-2867,Paid Social,Android App,West,Zone-3,Weight Loss,Bronze,2241,1605.42,8.0
CUST-2868,Paid Social,iOS App,West,Zone-4,Endurance,Silver,3350,1034.69,0.0
CUST-2869,Paid Social,Desktop,South,Zone-6,General Health,Bronze,755,833.74,0.0
CUST-2870,Paid Social,iOS App,East,Zone-6,Endurance,Bronze,4187,888.16,12.0
CUST-2871,Influencer,Android App,North,Zone-6,Endurance,Gold,2384,466.37,14.0
CUST-2872,Organic,iOS App,South,Zone-6,Weight Loss,Bronze,785,440.6,22.0
CUST-2873,Search,iOS App,East,Zone-5,Endurance,Bronze,28,2134.59,0.0
CUST-2874,Search,Android App,West,Zone-2,Muscle Gain,Bronze,2274,1326.31,0.0
CUST-2875,Search,Android App,East,Zone-9,Endurance,Bronze,2122,1065.98,0.0
CUST-2876,Search,iOS App,North,Zone-7,Weight Loss,Bronze,3230,853.05,0.0
CUST-2877,Paid Social,Desktop,West,Zone-3,Weight Loss,Bronze,494,1782.15,0.0
CUST-2878,Paid Social,Desktop,North,Zone-2,General Health,Bronze,4011,1196.48,0.0
CUST-2879,Paid Social,Mobile Web,South,Zone-7,Endurance,Bronze,3328,1059.68,0.0
CUST-2880,Search,Mobile Web,West,Zone-6,Muscle Gain,Bronze,2755,622.94,0.0
CUST-2881,Organic,iOS App,South,Zone-3,General Health,Bronze,1460,1037.3,0.0
CUST-2882,Organic,iOS App,East,Zone-5,Endurance,Bronze,473,1922.16,8.0
CUST-2883,Organic,iOS App,West,Zone-7,Endurance,Gold,4641,1104.02,0.0
CUST-2884,Influencer,iOS App,North,Zone-8,Weight Loss,Silver,2967,837.2,29.0
CUST-2885,Organic,Mobile Web,South,Zone-4,Endurance,Silver,2486,1497.96,0.0
CUST-2886,Paid Social,iOS App,South,Zone-3,Muscle Gain,Bronze,4626,1165.57,0.0
CUST-2887,Influencer,Android App,East,Zone-5,Endurance,Bronze,3740,415.76,0.0
CUST-2888,Paid Social,iOS App,East,Zone-2,General Health,Silver,3165,1093.81,0.0
CUST-2889,Organic,Android App,West,Zone-6,General Health,Bronze,1699,907.69,0.0
CUST-2890,Search,iOS App,South,Zone-2,Muscle Gain,Bronze,630,503.08,20.0
CUST-2891,Paid Social,Android App,West,Zone-1,Weight Loss,Silver,4625,1090.97,12.0
CUST-2892,Organic,Desktop,North,Zone-8,Endurance,Bronze,344,1936.72,0.0
CUST-2893,Paid Social,Desktop,North,Zone-9,General Health,Bronze,124,1096.46,0.0
CUST-2894,Paid Social,Desktop,North,Zone-4,General Health,Bronze,3867,1194.23,0.0
CUST-2895,Paid Social,Android App,West,Zone-7,General Health,Bronze,3810,971.61,13.0
CUST-2896,Paid Social,Mobile Web,West,Zone-3,Muscle Gain,Bronze,3419,446.48,12.0
CUST-2897,Organic,iOS App,West,Zone-9,General Health,Silver,3967,1504.31,6.0
CUST-2898,Paid Social,Android App,East,Zone-2,Weight Loss,Bronze,2022,758.7,0.0
CUST-2899,Paid Social,Android App,West,Zone-2,General Health,Bronze,1721,571.53,0.0
CUST-2900,Search,Desktop,South,Zone-4,General Health,Bronze,589,904.0,0.0
CUST-2901,Organic,Desktop,North,Zone-5,Endurance,Bronze,2178,1341.99,8.0
CUST-2902,Organic,iOS App,East,Zone-9,Muscle Gain,Bronze,4918,538.71,0.0
CUST-2903,Influencer,Android App,East,Zone-5,General Health,Bronze,4753,849.87,0.0
CUST-2904,Paid Social,iOS App,South,Zone-6,Weight Loss,Bronze,4514,2027.32,7.0
CUST-2905,Search,Android App,North,Zone-4,General Health,Bronze,4191,854.1,11.0
CUST-2906,Influencer,Android App,North,Zone-4,General Health,Gold,1656,514.15,30.0
CUST-2907,Search,iOS App,South,Zone-3,General Health,Silver,4148,675.76,0.0
CUST-2908,Search,iOS App,South,Zone-2,General Health,Silver,4463,398.61,0.0
CUST-2909,Paid Social,Android App,East,Zone-3,Weight Loss,Silver,4029,1231.11,17.0
CUST-2910,Paid Social,Android App,North,Zone-2,Weight Loss,Gold,3829,698.61,18.0
CUST-2911,Paid Social,Android App,West,Zone-7,Weight Loss,Silver,686,487.42,0.0
CUST-2912,Paid Social,iOS App,South,Zone-2,Weight Loss,Silver,3703,487.48,0.0
CUST-2913,Paid Social,Android App,South,Zone-4,General Health,Bronze,2204,2066.74,12.0
CUST-2914,Organic,Mobile Web,North,Zone-6,Muscle Gain,Bronze,1833,1290.29,0.0
CUST-2915,Influencer,iOS App,East,Zone-9,General Health,Bronze,1638,301.3,43.0
CUST-2916,Organic,Android App,North,Zone-4,General Health,Bronze,770,493.66,0.0
CUST-2917,Paid Social,iOS App,East,Zone-3,General Health,Bronze,1076,557.03,0.0
CUST-2918,Search,Android App,South,Zone-1,Muscle Gain,Bronze,3599,568.27,0.0
CUST-2919,Influencer,iOS App,East,Zone-9,Weight Loss,Bronze,908,1231.62,15.0
CUST-2920,Influencer,Android App,North,Zone-5,General Health,Silver,170,153.29,25.0
CUST-2921,Search,iOS App,North,Zone-1,Muscle Gain,Gold,1257,1116.74,0.0
CUST-2922,Paid Social,Mobile Web,South,Zone-5,General Health,Bronze,32,1118.58,0.0
CUST-2923,Paid Social,iOS App,East,Zone-4,Endurance,Bronze,3038,1249.24,8.0
CUST-2924,Influencer,Desktop,East,Zone-6,General Health,Bronze,369,584.24,11.0
CUST-2925,Search,Android App,South,Zone-3,Endurance,Gold,4617,1513.97,14.0
CUST-2926,Paid Social,Android App,East,Zone-3,Muscle Gain,Bronze,969,1127.07,0.0
CUST-2927,Search,Android App,West,Zone-2,Muscle Gain,Bronze,2933,1111.45,8.0
CUST-2928,Influencer,Desktop,South,Zone-6,Weight Loss,Bronze,4961,734.8,20.0
CUST-2929,Organic,iOS App,East,Zone-3,Endurance,Bronze,484,1001.9,0.0
CUST-2930,Paid Social,iOS App,South,Zone-6,General Health,Silver,1067,1059.65,9.0
CUST-2931,Search,Android App,South,Zone-9,General Health,Gold,2153,1242.53,0.0
CUST-2932,Paid Social,Desktop,West,Zone-5,General Health,Silver,4688,2058.66,7.0
CUST-2933,Paid Social,iOS App,North,Zone-3,Endurance,Bronze,4050,745.69,0.0
CUST-2934,Paid Social,iOS App,North,Zone-2,Endurance,Bronze,1028,1132.58,0.0
CUST-2935,Paid Social,iOS App,West,Zone-9,Endurance,Gold,359,1116.07,0.0
CUST-2936,Influencer,Android App,South,Zone-3,General Health,Silver,1249,642.72,18.0
CUST-2937,Search,iOS App,East,Zone-7,Endurance,Silver,2811,1141.0,13.0
CUST-2938,Paid Social,iOS App,South,Zone-9,Muscle Gain,Bronze,4817,545.89,8.0
CUST-2939,Paid Social,Android App,North,Zone-5,Weight Loss,Silver,1632,598.89,9.0
CUST-2940,Paid Social,iOS App,North,Zone-4,General Health,Bronze,1059,1706.83,20.0
CUST-2941,Organic,iOS App,West,Zone-2,General Health,Bronze,934,1755.34,0.0
CUST-2942,Paid Social,Desktop,East,Zone-5,Muscle Gain,Bronze,1440,1178.54,0.0
CUST-2943,Paid Social,iOS App,South,Zone-2,General Health,Bronze,2214,1478.36,12.0
CUST-2944,Paid Social,Android App,South,Zone-4,Endurance,Bronze,3553,1159.51,0.0
CUST-2945,Organic,Android App,North,Zone-8,Weight Loss,Bronze,3804,831.99,0.0
CUST-2946,Organic,Android App,South,Zone-9,Muscle Gain,Bronze,2288,3313.05,6.0
CUST-2947,Paid Social,iOS App,South,Zone-8,Muscle Gain,Bronze,4699,776.79,0.0
CUST-2948,Paid Social,Desktop,South,Zone-3,Endurance,Bronze,143,471.92,0.0
CUST-2949,Paid Social,Mobile Web,East,Zone-2,Endurance,Bronze,1688,1975.47,0.0
CUST-2950,Organic,iOS App,East,Zone-4,Muscle Gain,Bronze,4727,757.14,14.0
CUST-2951,Paid Social,Android App,East,Zone-3,Endurance,Bronze,2252,1435.97,0.0
CUST-2952,Paid Social,Android App,North,Zone-7,Muscle Gain,Bronze,3659,1297.67,0.0
CUST-2953,Paid Social,Desktop,North,Zone-9,General Health,Gold,4710,626.48,0.0
CUST-2954,Paid Social,Mobile Web,South,Zone-6,General Health,Bronze,4469,171.48,25.0
CUST-2955,Influencer,Mobile Web,North,Zone-5,Muscle Gain,Bronze,4545,538.09,20.0
CUST-2956,Organic,Android App,East,Zone-7,Weight Loss,Silver,2694,1257.31,0.0
CUST-2957,Paid Social,Android App,East,Zone-4,General Health,Bronze,3489,779.57,0.0
CUST-2958,Paid Social,Android App,North,Zone-9,Muscle Gain,Bronze,1974,2581.51,0.0
CUST-2959,Paid Social,Android App,South,Zone-8,General Health,Silver,2975,1172.79,14.0
CUST-2960,Search,iOS App,South,Zone-6,Weight Loss,Silver,1947,882.54,0.0
CUST-2961,Search,Mobile Web,West,Zone-3,Muscle Gain,Bronze,3398,1025.84,0.0
CUST-2962,Search,iOS App,North,Zone-1,Muscle Gain,Silver,846,2527.15,0.0
CUST-2963,Paid Social,iOS App,West,Zone-5,General Health,Bronze,2110,709.12,0.0
CUST-2964,Paid Social,Mobile Web,North,Zone-9,Weight Loss,Bronze,1329,682.84,0.0
CUST-2965,Search,Android App,North,Zone-4,Weight Loss,Bronze,1982,1907.91,0.0
CUST-2966,Organic,iOS App,South,Zone-5,Weight Loss,Bronze,3820,1521.11,0.0
CUST-2967,Influencer,Android App,East,Zone-9,Endurance,Bronze,429,551.53,25.0
CUST-2968,Paid Social,Android App,North,Zone-5,Muscle Gain,Bronze,296,2355.11,0.0
CUST-2969,Organic,iOS App,South,Zone-2,Muscle Gain,Bronze,1759,726.22,14.0
CUST-2970,Paid Social,Android App,South,Zone-8,General Health,Bronze,3536,1378.87,0.0
CUST-2971,Organic,Mobile Web,South,Zone-1,Endurance,Bronze,1007,1499.07,10.0
CUST-2972,Organic,iOS App,East,Zone-1,Weight Loss,Gold,3810,347.49,12.0
CUST-2973,Paid Social,iOS App,North,Zone-9,Endurance,Silver,2171,358.69,17.0
CUST-2974,Search,Android App,West,Zone-1,General Health,Bronze,190,1663.47,0.0
CUST-2975,Organic,Mobile Web,North,Zone-4,Muscle Gain,Bronze,1405,830.2,0.0
CUST-2976,Paid Social,iOS App,North,Zone-6,Endurance,Bronze,2624,1221.74,11.0
CUST-2977,Paid Social,iOS App,East,Zone-1,Weight Loss,Gold,2373,787.82,15.0
CUST-2978,Paid Social,Android App,East,Zone-8,Weight Loss,Bronze,692,277.97,29.0
CUST-2979,Paid Social,iOS App,South,Zone-4,Muscle Gain,Gold,210,1151.38,0.0
CUST-2980,Organic,iOS App,South,Zone-2,General Health,Bronze,4385,209.65,0.0
CUST-2981,Paid Social,iOS App,West,Zone-3,General Health,Silver,2218,956.58,8.0
CUST-2982,Search,Desktop,East,Zone-9,Muscle Gain,Bronze,3631,868.53,0.0
CUST-2983,Paid Social,iOS App,West,Zone-2,General Health,Bronze,226,1331.39,0.0
CUST-2984,Organic,Android App,North,Zone-3,Endurance,Bronze,506,1647.85,0.0
CUST-2985,Paid Social,Desktop,West,Zone-2,General Health,Silver,3862,494.6,0.0
CUST-2986,Organic,Android App,East,Zone-7,Muscle Gain,Bronze,1187,502.35,0.0
CUST-2987,Search,Android App,North,Zone-1,General Health,Bronze,60,1273.65,0.0
CUST-2988,Paid Social,Android App,South,Zone-1,Endurance,Gold,2182,1279.71,9.0
CUST-2989,Paid Social,iOS App,East,Zone-5,Muscle Gain,Bronze,408,1129.4,7.0
CUST-2990,Organic,Desktop,East,Zone-2,Endurance,Bronze,3269,696.32,10.0
CUST-2991,Paid Social,Android App,South,Zone-5,Weight Loss,Bronze,4402,1211.95,9.0
CUST-2992,Paid Social,iOS App,West,Zone-1,Endurance,Bronze,4325,739.82,0.0
CUST-2993,Paid Social,Android App,West,Zone-8,Weight Loss,Bronze,2060,525.11,0.0
CUST-2994,Organic,Android App,South,Zone-5,Weight Loss,Bronze,4377,2178.32,0.0
CUST-2995,Search,Mobile Web,West,Zone-3,General Health,Bronze,2195,1055.49,0.0
CUST-2996,Paid Social,Android App,East,Zone-3,General Health,Bronze,3653,2124.78,0.0
CUST-2997,Search,iOS App,East,Zone-8,Endurance,Silver,1393,2087.6,10.0
CUST-2998,Influencer,Android App,West,Zone-8,Weight Loss,Bronze,1650,270.2,11.0
CUST-2999,Search,Mobile Web,North,Zone-5,Muscle Gain,Gold,680,964.92,8.0
CUST-3000,Organic,Mobile Web,West,Zone-7,General Health,Bronze,2118,1267.67,9.0
CUST-3001,Paid Social,Desktop,East,Zone-6,Endurance,Silver,4961,2343.27,0.0
CUST-3002,Search,Mobile Web,South,Zone-2,Weight Loss,Silver,2632,444.55,20.0
CUST-3003,Organic,Desktop,West,Zone-3,Muscle Gain,Bronze,4166,477.79,0.0
CUST-3004,Organic,iOS App,East,Zone-3,Weight Loss,Bronze,4352,612.08,0.0
CUST-3005,Paid Social,iOS App,South,Zone-5,Endurance,Silver,3136,1338.62,7.0
CUST-3006,Organic,Android App,East,Zone-8,Weight Loss,Bronze,4431,700.65,0.0
CUST-3007,Organic,Desktop,North,Zone-7,Muscle Gain,Gold,1387,399.77,33.0
CUST-3008,Organic,Android App,East,Zone-2,General Health,Bronze,2401,719.2,8.0
CUST-3009,Search,iOS App,South,Zone-5,General Health,Bronze,322,1037.28,10.0
CUST-3010,Paid Social,Android App,North,Zone-3,Muscle Gain,Silver,3632,841.98,12.0
CUST-3011,Paid Social,iOS App,South,Zone-3,Weight Loss,Bronze,1749,583.14,0.0
CUST-3012,Search,Desktop,North,Zone-3,Muscle Gain,Bronze,917,487.94,0.0
CUST-3013,Paid Social,Android App,West,Zone-6,Weight Loss,Gold,1584,930.69,12.0
CUST-3014,Paid Social,Android App,North,Zone-8,Muscle Gain,Bronze,3528,693.06,0.0
CUST-3015,Influencer,Android App,East,Zone-1,General Health,Silver,1097,857.17,33.0
CUST-3016,Search,Mobile Web,East,Zone-9,Muscle Gain,Silver,4084,1115.61,0.0
CUST-3017,Paid Social,Desktop,East,Zone-2,Muscle Gain,Bronze,813,610.71,0.0
CUST-3018,Influencer,Mobile Web,South,Zone-1,Weight Loss,Bronze,3674,519.51,10.0
CUST-3019,Influencer,Android App,North,Zone-9,Endurance,Bronze,4197,536.05,17.0
CUST-3020,Organic,iOS App,North,Zone-8,Muscle Gain,Bronze,3506,619.3,10.0
CUST-3021,Organic,Android App,East,Zone-1,Weight Loss,Bronze,2910,2127.27,0.0
CUST-3022,Organic,Android App,South,Zone-2,Weight Loss,Gold,303,927.36,0.0
CUST-3023,Organic,iOS App,West,Zone-7,Muscle Gain,Gold,2188,566.44,0.0
CUST-3024,Search,iOS App,South,Zone-1,General Health,Bronze,4246,1531.24,0.0
CUST-3025,Organic,iOS App,East,Zone-2,General Health,Silver,3455,1031.4,0.0
CUST-3026,Organic,iOS App,South,Zone-4,Weight Loss,Bronze,565,1411.87,8.0
CUST-3027,Paid Social,iOS App,South,Zone-7,Endurance,Silver,2821,1060.14,0.0
CUST-3028,Paid Social,Android App,East,Zone-1,General Health,Bronze,2554,1209.59,0.0
CUST-3029,Paid Social,iOS App,North,Zone-1,Muscle Gain,Bronze,3170,914.29,20.0
CUST-3030,Influencer,iOS App,East,Zone-3,Weight Loss,Bronze,2389,878.04,0.0
CUST-3031,Organic,iOS App,East,Zone-2,Muscle Gain,Bronze,457,503.06,0.0
CUST-3032,Paid Social,iOS App,East,Zone-1,Endurance,Bronze,472,1205.04,11.0
CUST-3033,Paid Social,Mobile Web,East,Zone-2,General Health,Bronze,1406,696.86,0.0
CUST-3034,Organic,Mobile Web,West,Zone-2,Weight Loss,Silver,2650,1982.54,0.0
CUST-3035,Organic,Desktop,West,Zone-7,Endurance,Bronze,1798,577.58,0.0
CUST-3036,Paid Social,Android App,East,Zone-7,Endurance,Bronze,1071,780.22,0.0
CUST-3037,Organic,Desktop,South,Zone-7,General Health,Bronze,4298,1104.75,0.0
CUST-3038,Paid Social,iOS App,West,Zone-4,Muscle Gain,Silver,138,1030.69,0.0
CUST-3039,Organic,Desktop,South,Zone-5,Weight Loss,Bronze,2988,213.7,0.0
CUST-3040,Organic,iOS App,East,Zone-6,Endurance,Gold,4362,268.58,0.0
CUST-3041,Organic,Android App,East,Zone-5,Weight Loss,Silver,2761,1850.65,0.0
CUST-3042,Search,Android App,West,Zone-6,Endurance,Bronze,1154,616.58,0.0
CUST-3043,Paid Social,iOS App,West,Zone-2,Muscle Gain,Bronze,4949,822.77,0.0
CUST-3044,Paid Social,Mobile Web,South,Zone-6,Weight Loss,Bronze,2064,810.75,0.0
CUST-3045,Paid Social,Mobile Web,East,Zone-3,General Health,Bronze,2697,885.61,0.0
CUST-3046,Influencer,iOS App,South,Zone-2,General Health,Bronze,2300,591.58,22.0
CUST-3047,Search,Android App,West,Zone-8,Muscle Gain,Gold,4651,1027.96,10.0
CUST-3048,Organic,iOS App,North,Zone-4,General Health,Bronze,1187,432.87,11.0
CUST-3049,Search,Desktop,West,Zone-3,Muscle Gain,Gold,871,1772.14,0.0
CUST-3050,Paid Social,Android App,North,Zone-3,Weight Loss,Bronze,2914,613.91,0.0
CUST-3051,Organic,iOS App,South,Zone-8,Weight Loss,Bronze,2805,708.96,0.0
CUST-3052,Paid Social,Android App,East,Zone-4,Muscle Gain,Bronze,628,675.53,20.0
CUST-3053,Influencer,iOS App,South,Zone-4,Muscle Gain,Bronze,664,898.03,0.0
CUST-3054,Organic,iOS App,North,Zone-9,General Health,Silver,4885,1276.32,0.0
CUST-3055,Paid Social,iOS App,North,Zone-1,General Health,Gold,278,600.9,0.0
CUST-3056,Paid Social,Android App,North,Zone-9,General Health,Gold,3638,1402.14,0.0
CUST-3057,Organic,iOS App,East,Zone-6,Muscle Gain,Bronze,3828,1295.37,8.0
CUST-3058,Paid Social,Desktop,East,Zone-9,Weight Loss,Bronze,2972,604.08,14.0
CUST-3059,Influencer,Desktop,South,Zone-8,Muscle Gain,Bronze,298,1286.61,9.0
CUST-3060,Influencer,Desktop,South,Zone-9,General Health,Bronze,1537,1391.4,7.0
CUST-3061,Paid Social,Desktop,West,Zone-3,General Health,Bronze,697,1325.04,0.0
CUST-3062,Search,iOS App,East,Zone-2,Endurance,Silver,2939,364.39,14.0
CUST-3063,Organic,iOS App,South,Zone-5,Weight Loss,Silver,3084,1340.76,0.0
CUST-3064,Paid Social,Mobile Web,North,Zone-5,Endurance,Bronze,4137,345.68,0.0
CUST-3065,Influencer,Android App,West,Zone-7,General Health,Bronze,1371,1329.04,13.0
CUST-3066,Search,Android App,West,Zone-9,Muscle Gain,Bronze,1147,385.8,0.0
CUST-3067,Organic,Desktop,East,Zone-4,Weight Loss,Bronze,976,858.18,25.0
CUST-3068,Search,Desktop,South,Zone-9,General Health,Bronze,1346,907.97,0.0
CUST-3069,Organic,iOS App,North,Zone-9,General Health,Bronze,3438,1174.12,0.0
CUST-3070,Organic,Android App,South,Zone-7,General Health,Bronze,4527,592.92,0.0
CUST-3071,Paid Social,iOS App,North,Zone-8,Endurance,Bronze,1854,221.42,0.0
CUST-3072,Paid Social,Mobile Web,East,Zone-9,General Health,Bronze,3816,836.93,7.0
CUST-3073,Search,iOS App,North,Zone-5,Endurance,Bronze,4108,1738.62,0.0
CUST-3074,Paid Social,iOS App,North,Zone-1,Endurance,Silver,4659,1088.04,0.0
CUST-3075,Paid Social,Desktop,East,Zone-9,Endurance,Bronze,81,325.26,17.0
CUST-3076,Paid Social,Android App,East,Zone-1,General Health,Bronze,1986,1016.87,0.0
CUST-3077,Search,iOS App,South,Zone-2,Weight Loss,Bronze,1055,1042.54,0.0
CUST-3078,Paid Social,Desktop,East,Zone-3,Muscle Gain,Silver,4414,847.23,0.0
CUST-3079,Search,iOS App,East,Zone-2,Weight Loss,Silver,1880,1809.87,0.0
CUST-3080,Organic,Desktop,North,Zone-5,Muscle Gain,Bronze,148,540.88,25.0
CUST-3081,Paid Social,Android App,East,Zone-6,Muscle Gain,Bronze,4205,2130.48,9.0
CUST-3082,Organic,Desktop,South,Zone-4,Endurance,Gold,4637,947.91,0.0
CUST-3083,Search,iOS App,East,Zone-5,Muscle Gain,Silver,1291,501.92,0.0
CUST-3084,Influencer,Android App,West,Zone-4,Muscle Gain,Silver,3375,166.54,0.0
CUST-3085,Organic,Android App,West,Zone-9,Weight Loss,Bronze,3924,994.49,9.0
CUST-3086,Search,Desktop,East,Zone-4,Weight Loss,Bronze,4863,1684.04,10.0
CUST-3087,Paid Social,iOS App,North,Zone-9,Weight Loss,Bronze,4008,1119.6,0.0
CUST-3088,Search,Android App,East,Zone-6,Weight Loss,Bronze,3265,1177.95,8.0
CUST-3089,Search,Mobile Web,West,Zone-3,General Health,Gold,24,671.67,0.0
CUST-3090,Organic,iOS App,West,Zone-7,Muscle Gain,Bronze,1055,2352.4,0.0
CUST-3091,Paid Social,iOS App,East,Zone-8,Muscle Gain,Bronze,3666,1453.26,0.0
CUST-3092,Paid Social,iOS App,East,Zone-2,Weight Loss,Gold,3097,687.03,14.0
CUST-3093,Organic,Desktop,South,Zone-8,Endurance,Bronze,874,1103.77,14.0
CUST-3094,Paid Social,iOS App,South,Zone-7,Weight Loss,Bronze,4210,1125.37,0.0
CUST-3095,Organic,iOS App,South,Zone-2,General Health,Bronze,2792,1226.79,7.0
CUST-3096,Organic,iOS App,North,Zone-7,Endurance,Bronze,2659,527.36,0.0
CUST-3097,Organic,iOS App,North,Zone-8,Muscle Gain,Silver,1391,304.62,29.0
CUST-3098,Organic,Mobile Web,East,Zone-2,Weight Loss,Bronze,4309,1536.94,0.0
CUST-3099,Organic,Android App,East,Zone-3,Muscle Gain,Silver,3684,295.93,0.0
CUST-3100,Search,Android App,East,Zone-1,Muscle Gain,Bronze,505,767.14,0.0
CUST-3101,Search,Desktop,West,Zone-5,General Health,Bronze,3108,673.65,0.0
CUST-3102,Organic,iOS App,West,Zone-9,Weight Loss,Bronze,2569,695.55,0.0
CUST-3103,Paid Social,iOS App,East,Zone-4,Endurance,Bronze,1691,485.18,22.0
CUST-3104,Paid Social,Android App,North,Zone-5,Weight Loss,Silver,4617,457.85,0.0
CUST-3105,Paid Social,Mobile Web,East,Zone-8,Muscle Gain,Silver,614,711.36,0.0
CUST-3106,Paid Social,Desktop,East,Zone-3,Endurance,Bronze,4774,1654.24,0.0
CUST-3107,Organic,Android App,East,Zone-1,Weight Loss,Bronze,995,902.02,12.0
CUST-3108,Paid Social,iOS App,West,Zone-1,Weight Loss,Bronze,2249,1531.23,7.0
CUST-3109,Search,Android App,North,Zone-3,General Health,Gold,3142,1974.75,8.0
CUST-3110,Paid Social,iOS App,North,Zone-6,General Health,Gold,949,1143.65,8.0
CUST-3111,Paid Social,Desktop,North,Zone-2,General Health,Bronze,251,1575.39,0.0
CUST-3112,Paid Social,Android App,North,Zone-3,Muscle Gain,Silver,2687,2411.2,0.0
CUST-3113,Influencer,iOS App,West,Zone-3,Weight Loss,Silver,444,986.25,8.0
CUST-3114,Organic,iOS App,South,Zone-4,General Health,Bronze,4934,1482.15,8.0
CUST-3115,Paid Social,iOS App,East,Zone-6,Weight Loss,Bronze,3135,1210.38,0.0
CUST-3116,Paid Social,Android App,North,Zone-6,Endurance,Silver,2413,1389.51,7.0
CUST-3117,Organic,iOS App,South,Zone-3,Muscle Gain,Bronze,13,1168.39,10.0
CUST-3118,Organic,Mobile Web,East,Zone-8,General Health,Bronze,4870,293.81,0.0
CUST-3119,Search,Desktop,South,Zone-8,Weight Loss,Bronze,2291,591.74,0.0
CUST-3120,Paid Social,iOS App,North,Zone-1,Weight Loss,Bronze,697,1124.88,0.0
CUST-3121,Organic,iOS App,East,Zone-2,Endurance,Bronze,68,1379.52,9.0
CUST-3122,Search,Desktop,West,Zone-7,Muscle Gain,Bronze,367,1307.59,0.0
CUST-3123,Paid Social,Android App,East,Zone-8,Weight Loss,Gold,3250,288.04,0.0
CUST-3124,Organic,Mobile Web,South,Zone-6,Weight Loss,Bronze,2122,1003.12,0.0
CUST-3125,Organic,iOS App,East,Zone-5,Weight Loss,Bronze,1501,780.87,0.0
CUST-3126,Organic,iOS App,North,Zone-6,Endurance,Bronze,2869,1383.78,9.0
CUST-3127,Search,Android App,West,Zone-7,Weight Loss,Bronze,4995,624.54,0.0
CUST-3128,Organic,Desktop,South,Zone-6,Endurance,Silver,583,546.53,20.0
CUST-3129,Influencer,iOS App,South,Zone-3,General Health,Bronze,4954,304.05,0.0
CUST-3130,Organic,iOS App,East,Zone-7,Endurance,Silver,215,898.78,0.0
CUST-3131,Organic,iOS App,North,Zone-7,Muscle Gain,Bronze,509,444.03,14.0
CUST-3132,Search,iOS App,East,Zone-5,General Health,Bronze,2600,644.71,0.0
CUST-3133,Paid Social,Mobile Web,North,Zone-6,General Health,Bronze,2116,1021.86,9.0
CUST-3134,Search,iOS App,South,Zone-5,Weight Loss,Bronze,1330,826.2,0.0
CUST-3135,Organic,Desktop,South,Zone-7,Endurance,Bronze,2689,581.44,14.0
CUST-3136,Paid Social,Android App,East,Zone-6,General Health,Bronze,4661,821.33,0.0
CUST-3137,Paid Social,Desktop,West,Zone-9,General Health,Bronze,2565,1989.83,0.0
CUST-3138,Search,Desktop,East,Zone-8,General Health,Silver,2108,737.8,11.0
CUST-3139,Search,Mobile Web,East,Zone-7,Weight Loss,Bronze,3619,283.97,0.0
CUST-3140,Organic,Desktop,North,Zone-2,Endurance,Bronze,2003,722.46,0.0
CUST-3141,Organic,iOS App,East,Zone-5,Muscle Gain,Bronze,3441,1567.8,0.0
CUST-3142,Paid Social,iOS App,West,Zone-8,Weight Loss,Bronze,242,751.75,0.0
CUST-3143,Paid Social,iOS App,South,Zone-6,Weight Loss,Bronze,3241,1535.71,13.0
CUST-3144,Organic,Desktop,South,Zone-9,Endurance,Silver,4212,923.1,0.0
CUST-3145,Paid Social,Android App,East,Zone-7,General Health,Bronze,4597,2062.1,14.0
CUST-3146,Paid Social,Android App,North,Zone-1,Muscle Gain,Bronze,1665,735.81,9.0
